,0,1,2,3,4,5,6,7,8
115,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bcjpii.html,"Практичная четырехкомнатная квартира в Skanstes virsotnes. 

Г",Skanstes 29a,4,105,4/24,Jaun.,"2,000 €","210,000  €"
116,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/dhdph.html,Pārdod plašu 4 istabu Penthausu kluba tipa mājā Zaubes ielā 9а. ,Zaubes 9a,4,350,7/7,Jaun.,"1,500 €","525,000  €"
117,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/gdjmg.html,Lielisks piedāvājums dzīvokļa iegādei pilnībā renovētā namā pie ,Artilērijas 52,2,42,1/5,Renov.,"1,990 €","83,600  €"
118,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fgxox.html,"Piedāvājam īpašumu, kurš var kalpot ne tikai kā dzīves vieta, be",Čaka 114,6,142,4/5,P. kara,940 €,"133,500  €"
119,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/apnii.html,"Piedāvājam dzīvokli pamatīgi celtā mūra namā, labā lokācijas vie",Pērnavas 1,3,68,2/5,Staļina,"1,421 €","96,600  €"
120,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/doekh.html,"Īpašnieks pārdod 3 istabu dzīvokli ar ļoti labu plānojumu, visas",Stabu 46,3,85,6/6,P. kara,"1,482 €","126,000  €"
121,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fjcki.html,Bēniņu 2-līmeņu dzīvoklis. Aicinām iegādāties 3-4 istabu mansard,Avotu 5,3,88,56/6,Renov.,"1,995 €","175,600  €"
122,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aokld.html,Живи бесплатно. Никаких коммунальных платежей целых 2 года. Aкци,Avotu 5,1,32,5/6,Renov.,"2,293 €","73,370  €"
123,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aekcp.html,Īpašnieks uzsāk dzīvokļu pārdošanu slavenā arhitekta Kārļa Johan,Avotu 4,2,35,5/5,P. kara,"1,664 €","58,235  €"
124,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ciehp.html,Pārdodam plašu 3.5 istabu dzīvokli Rīgas centrā. Dzīvoklī ir izo,Stabu 57,3,99,4/4,P. kara,"1,312 €","129,900  €"
125,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ghgmp.html,Tiek pārdots 2-istabu dzīvoklis labā stāvoklī. 3 gadus atpakaļ i,Duntes 1,2,55,1/3,P. kara,"1,255 €","69,000  €"
126,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/affho.html,"Telpas Rīgas centrā, kuras var pielāgot gan dzīvoklim, gan komer",Tallinas 79,2,69,1/5,P. kara,710 €,"49,000  €"
127,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/dbhih.html,Pārdod mājīgu un gaišu 3 istabu dzīvokli pašā Rīgas centrā - Bla,Blaumaņa 34,3,89,6/7,Renov.,"1,842 €","163,910  €"
128,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/edcdi.html,Pārdod kompaktu 3 istabu dzīvokli Blaumaņa ielā 34. Dzīvoklis at,Blaumaņa 34,3,58,1/3,Renov.,"1,500 €","87,000  €"
129,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/dblpf.html,Tiek pārdots divistabu dzīvoklis ar visu nepieciešamo sadzīves t,Lugažu 4,2,45,1/5,LT proj.,"1,100 €","49,500  €"
130,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bhodf.html,От застройщика. Современная квартира с полной отделкой с высоким,Avotu 5,2,50,3/6,Renov.,"2,240 €","111,980  €"
131,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fpbxm.html,"Квартира от застройщика/ No attīstītāja. 
Dzīvoklis vēsturiskaj",Avotu 5,1,31,2/6,Renov.,"2,211 €","68,540  €"
132,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/hbmdk.html,В связи с отъездом продаем просторную двухкомнатную квартиру в т,Valdemāra 121,2,65,1/5,P. kara,460 €,"29,900  €"
133,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aedfl.html,Piedāvājumā izremontēts 3 istabu dzīvoklis renovētā ēkā Lāčplēša,Lāčplēša 13,3,83,2/6,Renov.,"2,397 €","198,960  €"
134,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/gnkig.html,Plašs trīs istabu dzīvoklis renovētā vēsturiskā ēkā ar pilnu aug,Artilērijas 35B,3,73,4/4,Renov.,"1,849 €","135,000  €"
135,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/hhibf.html,"Pārdodam renovētu 2 istabu dzīvokli Centrā, atrodas nama 4. stāv",Lāčplēša 125 k-5,2,61,4/5,Specpr.,"1,049 €","64,000  €"
136,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/gdnfh.html,"Pārdodam renovētu 2 istabu dzīvokli Centrā, atrodas nama 2. stāv",Lāčplēša 125 k-5,2,61,2/5,Specpr.,"1,049 €","64,000  €"
137,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fcdph.html,"Pārdodam tikko renovētu studijas tipa dzīvokli, atrodas nama 4 s",Lāčplēša 125 k-5,1,39,4/5,Specpr.,"1,161 €","45,280  €"
138,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ejecg.html,"Pārdod, Dzīvoklis, Rīga, Centrs, Miera iela, 145000 €. Zeme īpaš",Miera 87,3,116,1/5,P. kara,"1,250 €","145,000  €"
139,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/acblb.html,"Pārdod šarmantu 2-istabu mansarda dzīvokli, kas izbūvēts divos s",Ieroču 1,2,73,5/6,Staļina,"1,493 €","109,000  €"
140,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ebkpg.html,"Pārdošanā burvīgs 2 līmeņu dzīvoklis Vecrīgā, Meistaru 8, Rīga. ",Meistaru 8,4,82,4/5,P. kara,"1,683 €","138,000  €"
141,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aaohf.html,Visvairāk nosaukuma maiņas piedzīvojusi par galvaspilsētas galve,Brīvības 84,3,72,5/6,P. kara,"1,736 €","125,000  €"
142,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/cxgmk.html,"Trīs-istabu dzīvoklis atrodas ķieģeļu mājā, kas tika nodota eksp",Brīvības 177,3,66,3/5,Specpr.,"1,697 €","112,000  €"
143,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/adxge.html,"Kompakts 3 istabu dzīvoklis renovētā ēkā. 
Dzīvoklis ir izvieto",Blaumaņa 12,3,62,2/6,Renov.,"2,289 €","141,910  €"
144,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/cbkdc.html,Продаётся 5 комнатная квартира в тихом центре. 4-й этаж нового 5,Grostonas 21,5,141,4/5,Jaun.,"2,900 €","408,900  €"
145,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/acghk.html,"Piedāvājam iegādāties skaistu, saulainu 3 istabu dzīvokli Indrān",Indrānu 5,3,78,6/6,Jaun.,"2,115 €","165,000  €"
146,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ghkoe.html,Īpašnieks pārdod jaunu 2-istabu dzīvokli Rīgas centrā - ļoti lab,Ģertrūdes 113,2,42,6/6,P. kara,"1,376 €","57,800  €"
147,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/dfnej.html,Продается красивая 3-комнатная квартира в реконструированном дом,Eksporta 12,3,107,4/6,Renov.,"1,271 €","136,000  €"
148,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/adixx.html,Exclusive 4 bedroom apartment with a big glassed terrace (38m2) ,Skanstes 29,5,166,21/24,Jaun.,"1,801 €","299,000  €"
149,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bofdh.html,"Капитальный ремонт. Поменяны полы, утеплены стены, новая сантехн",Ģertrūdes 99,1,19,4/6,P. kara,"1,332 €","25,300  €"
150,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ejgxi.html,Kapitāla ķieģeļu māja ar visam ērtībām. Vai mainu uz mazāko plat,Lugažu 12,3,83,1/2,Staļina,742 €,"61,600  €"
151,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/adinn.html,Piedāvājam iegādāties labiekārtotu 3-istabu dzīvokli ar autostāv,Valdemāra 37,3,78,5/6,Renov.,"2,139 €","166,840  €"
152,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/gcihd.html,Обустроенная квартира на продажу в новом проекте Park Alley - Rū,Rūpniecības 44,3,112,2/5,Jaun.,"2,321 €","259,900  €"
153,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/hxhgj.html,"Pārdod 1 istabas dzīvokli Klusajā Centrā, Ganu ielā 3, Rīga. 
",Ganu 3,1,29,1/3,P. kara,"2,379 €","69,000  €"
154,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fxflm.html,Laikā pārbaudīts kvalitatīvs dzīvoklis mūrā mājā. Lielisks izkār,Pērnavas 1,2,51,5/5,Staļina,"1,549 €","79,000  €"
155,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/hdmob.html,Divu istabu dzīvoklis ar lodžiju Rīgas klusajā centrā. Vieta ar ,Zirņu 5,2,50,3/9,467.,"1,118 €","55,900  €"
156,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bdpbf.html,Tiek piedāvāts pārdošanai mājīgs un pozitīvs 3.istabu dzīvoklis ,Brīvības 92/94,3,83,2/5,Specpr.,"1,434 €","119,000  €"
157,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/afoip.html,Pārdod saulainu 2 istabu dzīvokli ar izolētām istabām Zirņu ielā,Valdemāra 151,2,50,2/9,467.,"1,050 €","52,500  €"
158,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/afgdb.html,"Двух комнатная -распашонка, теплая, есть балкон. Замечательный в",Vesetas 28,2,43,6/6,Hrušč.,"1,279 €","55,000  €"
159,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ahkcg.html,134 m2 Rīgas klusajā centrā. Īpašums atrodas uzreiz pretīm resto,Antonijas 16,6,134,3/3,P. kara,858 €,"115,000  €"
160,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bcjlef.html,"Sakarā ar izbraukšanu no valsts tiek tirgots dzīvoklis 
Nomainī",Sadovņikova 21,3,66,3/5,Specpr.,"1,042 €","68,800  €"
161,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/deppc.html,"Trīslīmeņu dzīvoklis ar terasi, četriem balkoniem un ainavisku p",Lāčplēša 70B,5,195,6/8,P. kara,"1,123 €","219,000  €"
162,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bcijgb.html,"Светлая, отремонтированная, трехкомнатная квартира с кухонной те",Eksporta 16,3,54,2/5,Hrušč.,"1,250 €","67,500  €"
163,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fhxni.html,"Dzīvoklis atrodas mūsdienīgā mājā, kur koplietošanas telpās ir v",Zaubes 9A,3,70,4/6,Jaun.,"2,429 €","170,000  €"
164,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/afjoe.html,Pārdošanā autentisks Jūgendstila dzīvoklis ar racionālu plānojum,Alberta 7,6,158,5/5,P. kara,"1,867 €","295,000  €"
165,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/abnbc.html,"Saimniece pārdod gaišu, siltu, plašu un mājīgu dzīvokli. 
Dzīvo",Zirņu 5,3,60,4/9,467.,"1,317 €","79,000  €"
166,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/agndx.html,"Īpašnieks pārdod saulainu 2-istabu dzīvokli pilsētas centrā, klu",Hospitāļu 7,2,52,5/5,103.,"1,250 €","65,000  €"
167,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aappi.html,"Studio tipa dzīvoklis ar logu vannas istabā. 

Uzsākam dzīvokļ",Avotu 4,1,25,2/5,P. kara,"1,749 €","43,730  €"
168,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/dolex.html,4 istabu dzīvoklis Klusajā centrā. Slēdzama un izrmontēta kāpņu ,Ausekļa 5,4,161,2/6,P. kara,"2,640 €","425,000  €"
169,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ckpdi.html,Kvalitatīvs 3 istabu dzīvoklis ar 2 sanmezgliem un nelielu balko,Blaumaņa 12,3,86,5/6,Renov.,"2,394 €","205,920  €"
170,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/abmfx.html,Īpašnieks pārdod plašu dzīvokli Rīgas klusajā centrā. Dzīvoklis ,Eksporta 12,3,109,3/6,Renov.,"1,330 €","145,000  €"
171,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ggjgh.html,"Dzīvoklis atrodas mūsdienīgā mājā, kur koplietošanas telpās ir v",Zaubes 9A,3,75,4/6,Jaun.,"2,587 €","194,000  €"
172,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bcjfdc.html,"Dzīvoklis atrodas mūsdienīgā mājā, kur koplietošanas telpās ir v",Zaubes 9A,3,120,2/6,Jaun.,"2,267 €","272,000  €"
173,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/hcxxg.html,"Dzīvoklis atrodas mūsdienīgā mājā, kur koplietošanas telpās ir v",Zaubes 9A,3,101,3/6,Jaun.,"2,386 €","241,000  €"
174,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/dendl.html,"Pārdodam 2 istabu dzīvokli centrā ar skaistu skatu. 
Izcila inf",Baznīcas 7,2,46,6/6,P. kara,"1,728 €","79,500  €"
175,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/abxpo.html,"Pārdodam 2 istabu dzīvokli Centrā. 
Izcila infrastruktūra, blak",Valdemāra 105,2,46,2/5,Specpr.,"1,272 €","58,500  €"
176,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/acdhj.html,"Продается экономная новая квартира-студия на ул. Лачплеша 125, с",Lāčplēša 125,1,27,4/5,Renov.,"1,144 €","30,900  €"
177,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/acggp.html,"4 istabu dzīvoklis Rīgas centrā ar autostāvvietu

Īpašniece pā",Pērses 13,4,97,4/5,P. kara,"1,701 €","165,000  €"
178,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/hhdkm.html,"Ģertrūdes iela, 64000 €. 
Fasādes māja, renovēta māja, slēgts p",Ģertrūdes 93,1,50,4/5,P. kara,"1,280 €","64,000  €"
179,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/acggb.html,Piedāvājam iegādāties plašu un izsmalcinātu dzīvokli slavenā arh,Alberta 4,5,195,4/4,Renov.,"3,333 €","650,000  €"
180,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/adkjp.html,"Продается экономная новая квартира-студия на ул. Лачплеша 125, с",Lāčplēša 125,1,41,4/5,Renov.,"1,095 €","44,900  €"
181,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aehjp.html,Īpašnieks uzsāk dzīvokļu pārdošanu slavenā arhitekta Kārļa Johan,Avotu 4,1,26,5/5,Jaun.,"1,546 €","40,200  €"
182,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/acfin.html,Pārdod mājīgu studio tipa dzīvokli klusajā centrā. Dzīvoklis izv,Elizabetes 9,1,27,1/5,P. kara,"2,333 €","63,000  €"
183,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/afbkb.html,Īres ienesīgums var sastādīt līdz 7 %. Kompakts mansarda dzīvokl,Barona 24/26,1,25,6/6,Renov.,"2,760 €","69,000  €"
184,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/adxhi.html,Īres ienesīgums var sastādīt līdz 8 %. Mājīgs mansarda dzīvoklis,Barona 24/26,2,41,6/6,Renov.,"2,317 €","95,000  €"
185,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fliin.html,"Parking, balcony, center, park. 
Парковка, балкон, центр, парк.",Tērbatas 12A,2,63,4/6,P. kara,"1,746 €","110,000  €"
186,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/adkpi.html,"Izremontēts, ar ekonomisku autonomo apkuri, saulains, 1-istabas ",Zvaigžņu 15,1,23,2/2,Specpr.,648 €,"14,900  €"
187,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bxibd.html,"Ielas māja, ar skatu pa logiem uz Blaumaņa un Avotu ielām, pretī",Avotu 4,2,40,2/5,Renov.,"1,875 €","75,000  €"
188,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/exfhi.html,Īpašnieks pārdod dzīvokli klusa centrā. Krāsns apkure. Ūdens. Ka,Bruņinieku 147,3,60,2/2,Specpr.,463 €,"27,800  €"
189,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bjpjc.html,Īpašnieks pārdod (vērtējumu var sagatavot 135'000Eur bez mēbelēm,Strēlnieku 19,3,79,1/3,P. kara,"1,709 €","135,000  €"
190,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/femgj.html,Продаю очень светлую и просторную квартиру в одном из престижных,Tomsona 30,2,80,3/9,Jaun.,"1,750 €","140,000  €"
191,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bgfmc.html,Individuāla rakstura un dizaina veidots dzīvoklis ar terasi 11.s,Duntes 28,3,138,11/16,Jaun.,"1,355 €","187,000  €"
192,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/eodfj.html,"Dzīvojamā platība 121.3 un terase 78.4m2. Jauns, pilnībā aprīkot",Klijānu 16,4,121,8/9,Jaun.,"1,983 €","240,000  €"
193,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ekjij.html,"Pārdodu skaistu, pārdomāti un kvalitatīvi remontētu trīsistabu d",Brīvības 39,3,105,5/6,P. kara,"2,381 €","250,000  €"
194,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ebijf.html,Īpašnieks uzsāk dzīvokļu pārdošanu slavenā arhitekta Kārļa Johan,Avotu 4,2,34,1/5,Renov.,"1,515 €","51,500  €"
195,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fxnki.html,"Срочно. Продаётся в доме югендстиля, уютная трёх комнатная кварт",Brīvības 103,3,100,6/6,P. kara,"1,260 €","125,999  €"
196,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/hglfd.html,"Pārdodu dzīvokli renovētā ēkā. Ēkai ir skaists, plašs, slēdzams ",Miera 86,2,43,1/6,Renov.,"1,442 €","62,000  €"
197,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/adoki.html,Продается 5 комнатная квартира 180 кв. м. на 4 этаже. Окна выход,Ausekļa 7,5,180,4/6,P. kara,"2,750 €","495,000  €"
198,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bebdnp.html,"Pārdod dzīvokļa īpašumu, kurš ticis pielāgots un izmantots kā bi",Elizabetes 8,4,180,1/5,P. kara,"1,972 €","355,000  €"
199,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/biljc.html,"Īpašnieks pārdod gaišu, labi izremontētu divistabu dzīvokli pirm",Cēsu 30,2,60,3/4,P. kara,"1,450 €","87,000  €"
200,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/dlkbo.html,"Руский, English, Latvesu

Продается фантастическая 2-ух комнат",Vēžu 14,2,67,4/6,Jaun.,"1,716 €","115,000  €"
201,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fxxgm.html,"Tiek pārdots 4-istabu dzīvoklis Klusā centra rajonā, ar kopējo p",Ganību d. 13,4,85,5/5,103.,"1,135 €","96,500  €"
202,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aemcg.html,Pārdodam ērtu un kompaktu divistabu dzīvokli ar pārdomātu plānoj,Lāčplēša 96,2,43,2/5,P. kara,"1,744 €","75,000  €"
203,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fjxix.html,"Tiek pārdots dzīvoklis Rīgas centrā, Katrīnas dambī 20A. Ēka tie",Katrīnas d. 20A,2,50,3/4,P. kara,960 €,"48,000  €"
204,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fpmxp.html,Lieliska iespēja rezervēt un iegādāties dzīvokļa īpašumu renovēt,Laboratorijas 8,1,35,1/3,Renov.,"1,354 €","47,400  €"
205,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ahibm.html,"Pārdošanā mājīgs 1 istabas dzīvoklis Grīziņkalnā, Alauksta ielā ",Alauksta 7,1,30,3/4,P. kara,"1,300 €","39,000  €"
206,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fgpfe.html,Lieliska iespēja rezervēt un iegādāties dzīvokļa īpašumu renovēt,Laboratorijas 8,2,61,2/3,Renov.,"1,588 €","96,850  €"
207,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/finod.html,Евроремонт. Комнаты изолированные. Только что полностью отремонт,Vesetas 32,2,55,7/12,Specpr.,"1,435 €","78,950  €"
208,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bpkjf.html,"Bez parādiem un apgrūtinājumiem. Zeme īpašumā. 

 Plašs 2 ista",Pērnavas 6,2,68,4/5,Staļina,"1,471 €","99,998  €"
209,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/fxdfe.html,Uzsākam dzīvokļu rezervācija pilnībā renovētā mājā pašā Rīgas ce,Avotu 4,1,22,2/5,Renov.,"1,864 €","41,000  €"
210,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/afigb.html,"Pārdod plašu renovētu labiekārtotu 3 istabu dzīvokli (88, 2m2) p",Matīsa 109,3,88,5/5,P. kara,963 €,"84,700  €"
211,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ackff.html,Pārdod mājīgu dzīvokli renovētā ēkā perspektīvā rajonā Rīgas cen,Eksporta 12,2,82,2/6,Renov.,"1,159 €","95,000  €"
212,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/ahhmg.html,"Pārdod 3-istabu dzīvokli, ar lodžiju, Rīgas centrā, prestižā pro",J. Daliņa 8,3,84,6/24,Jaun.,"1,940 €","163,000  €"
213,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/dpomc.html,Īpašnieks uzsāk dzīvokļu pārdošanu slavenā arhitekta Kārļa Johan,Avotu 4,1,19,1/5,Renov.,"1,947 €","37,000  €"
214,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/bxgpn.html,Rīgas centrā tiek pārdots ekskluzīvs divstāvu dzīvoklis ar bēniņ,Valdemāra 77,3,181,5/6,P. kara,934 €,"169,000  €"
215,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/aplxk.html,"Īpašniece pārdod nelielu divistabu dzīvokli Rīgas centrā, Tallin",Tallinas 17,2,18,1/4,P. kara,942 €,"16,950  €"
216,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/abgdk.html,Istabas caurstaigamas. Apkure elektriba. Zeme ir ipašuma. Privat,Kazarmu 10,2,47,1/4,Staļina,819 €,"38,500  €"
217,https://www.ss.com/msg/lv/real-estate/flats/riga/centre/akhgj.html,"Mansarda tipa dzīvoklis renovētā fasādes mājā ar liftu, diennakt",Tērbatas 38,3,98,7/7,Renov.,"2,296 €","225,000  €"
